price,trade_size
7.0,8496
7.14,8453
7.29,8409
7.43,8366
7.57,8323
7.71,8279
7.86,8236
8.0,8193
8.14,8150
8.29,8107
8.43,8064
8.57,8021
8.71,7978
8.86,7936
9.0,7894
9.14,7852
9.29,7810
9.43,7768
9.57,7727
9.71,7686
9.86,7645
10.0,7604
10.14,7564
10.29,7524
10.43,7484
10.57,7444
10.71,7405
10.86,7366
11.0,7327
11.14,7289
11.29,7251
11.43,7213
11.57,7175
11.71,7138
11.86,7101
12.0,7065
12.14,7028
12.29,6993
12.43,6957
12.57,6922
12.71,6886
12.86,6852
13.0,6817
13.14,6783
13.29,6749
13.43,6716
13.57,6683
13.71,6650
13.86,6617
14.0,6585
14.14,6553
14.29,6521
14.43,6490
14.57,6459
14.71,6428
14.86,6397
15.0,6367
