price,trade_size
7.0,10783
7.1,10739
7.2,10695
7.3,10651
7.41,10607
7.51,10563
7.61,10519
7.71,10476
7.81,10433
7.91,10389
8.01,10346
8.11,10303
8.22,10261
8.32,10218
8.42,10176
8.52,10133
8.62,10091
8.72,10049
8.82,10008
8.92,9966
9.03,9925
9.13,9884
9.23,9843
9.33,9802
9.43,9761
9.53,9721
9.63,9681
9.73,9641
9.84,9601
9.94,9562
10.04,9523
10.14,9484
10.24,9445
10.34,9406
10.44,9368
10.54,9330
10.65,9292
10.75,9254
10.85,9217
10.95,9179
11.05,9142
11.15,9106
11.25,9069
11.35,9033
11.46,8997
11.56,8961
11.66,8925
11.76,8890
11.86,8854
11.96,8819
12.06,8785
12.16,8750
12.27,8716
12.37,8682
12.47,8648
12.57,8614
12.67,8581
12.77,8547
12.87,8514
12.97,8482
13.08,8449
13.18,8417
13.28,8384
13.38,8352
13.48,8321
13.58,8289
13.68,8258
13.78,8227
13.89,8196
13.99,8165
14.09,8134
14.19,8104
14.29,8074
14.39,8044
14.49,8014
14.59,7985
14.7,7955
14.8,7926
14.9,7897
15.0,7868
