price,trade_size
7.0,7033
7.17,6991
7.35,6950
7.52,6908
7.7,6867
7.87,6825
8.04,6783
8.22,6741
8.39,6699
8.57,6657
8.74,6615
8.91,6574
9.09,6532
9.26,6491
9.43,6449
9.61,6408
9.78,6368
9.96,6327
10.13,6287
10.3,6247
10.48,6207
10.65,6168
10.83,6129
11.0,6090
11.17,6052
11.35,6014
11.52,5977
11.7,5939
11.87,5903
12.04,5866
12.22,5830
12.39,5794
12.57,5759
12.74,5724
12.91,5689
13.09,5655
13.26,5621
13.43,5588
13.61,5555
13.78,5522
13.96,5490
14.13,5458
14.3,5427
14.48,5395
14.65,5365
14.83,5334
15.0,5304
