price,trade_size
7.0,10700
7.11,10655
7.21,10609
7.32,10564
7.42,10519
7.53,10474
7.63,10429
7.74,10384
7.84,10340
7.95,10295
8.05,10251
8.16,10207
8.26,10163
8.37,10119
8.47,10076
8.58,10032
8.68,9989
8.79,9946
8.89,9903
9.0,9861
9.11,9818
9.21,9776
9.32,9734
9.42,9693
9.53,9651
9.63,9610
9.74,9569
9.84,9528
9.95,9487
10.05,9447
10.16,9407
10.26,9367
10.37,9327
10.47,9288
10.58,9248
10.68,9210
10.79,9171
10.89,9132
11.0,9094
11.11,9056
11.21,9018
11.32,8981
11.42,8944
11.53,8907
11.63,8870
11.74,8833
11.84,8797
11.95,8761
12.05,8725
12.16,8689
12.26,8654
12.37,8619
12.47,8584
12.58,8549
12.68,8515
12.79,8481
12.89,8447
13.0,8413
13.11,8380
13.21,8346
13.32,8313
13.42,8281
13.53,8248
13.63,8216
13.74,8183
13.84,8151
13.95,8120
14.05,8088
14.16,8057
14.26,8026
14.37,7995
14.47,7964
14.58,7934
14.68,7904
14.79,7873
14.89,7844
15.0,7814
