price,trade_size
7.0,10549
7.1,10507
7.2,10464
7.3,10421
7.41,10379
7.51,10336
7.61,10294
7.71,10251
7.81,10209
7.91,10167
8.01,10125
8.11,10084
8.22,10042
8.32,10001
8.42,9960
8.52,9918
8.62,9878
8.72,9837
8.82,9796
8.92,9756
9.03,9716
9.13,9676
9.23,9636
9.33,9596
9.43,9557
9.53,9518
9.63,9479
9.73,9440
9.84,9401
9.94,9363
10.04,9325
10.14,9287
10.24,9249
10.34,9211
10.44,9174
10.54,9137
10.65,9100
10.75,9063
10.85,9027
10.95,8991
11.05,8955
11.15,8919
11.25,8883
11.35,8848
11.46,8813
11.56,8778
11.66,8743
11.76,8708
11.86,8674
11.96,8640
12.06,8606
12.16,8573
12.27,8539
12.37,8506
12.47,8473
12.57,8440
12.67,8408
12.77,8375
12.87,8343
12.97,8311
13.08,8280
13.18,8248
13.28,8217
13.38,8186
13.48,8155
13.58,8124
13.68,8094
13.78,8063
13.89,8033
13.99,8003
14.09,7974
14.19,7944
14.29,7915
14.39,7886
14.49,7857
14.59,7828
14.7,7799
14.8,7771
14.9,7743
15.0,7715
