price,trade_size
7.0,8353
7.15,8288
7.31,8224
7.46,8160
7.62,8096
7.77,8033
7.92,7971
8.08,7909
8.23,7848
8.38,7788
8.54,7729
8.69,7670
8.85,7612
9.0,7555
9.15,7498
9.31,7442
9.46,7387
9.62,7333
9.77,7280
9.92,7227
10.08,7175
10.23,7124
10.38,7074
10.54,7024
10.69,6975
10.85,6927
11.0,6879
11.15,6833
11.31,6786
11.46,6741
11.62,6696
11.77,6652
11.92,6608
12.08,6566
12.23,6523
12.38,6482
12.54,6440
12.69,6400
12.85,6360
13.0,6321
13.15,6282
13.31,6243
13.46,6206
13.62,6168
13.77,6131
13.92,6095
14.08,6059
14.23,6024
14.38,5989
14.54,5954
14.69,5920
14.85,5887
15.0,5854
