price,trade_size
7.0,7965
7.17,7916
7.34,7866
7.51,7816
7.68,7766
7.85,7717
8.02,7667
8.19,7617
8.36,7568
8.53,7519
8.7,7470
8.87,7421
9.04,7373
9.21,7325
9.38,7277
9.55,7229
9.72,7182
9.89,7136
10.06,7089
10.23,7043
10.4,6998
10.57,6952
10.74,6908
10.91,6863
11.09,6820
11.26,6776
11.43,6733
11.6,6691
11.77,6648
11.94,6607
12.11,6566
12.28,6525
12.45,6485
12.62,6445
12.79,6405
12.96,6366
13.13,6328
13.3,6290
13.47,6252
13.64,6215
13.81,6178
13.98,6142
14.15,6106
14.32,6071
14.49,6035
14.66,6001
14.83,5967
15.0,5933
