price,trade_size
7.0,8355
7.15,8305
7.29,8254
7.44,8204
7.58,8154
7.73,8105
7.87,8055
8.02,8006
8.16,7956
8.31,7908
8.45,7859
8.6,7811
8.75,7763
8.89,7715
9.04,7668
9.18,7621
9.33,7574
9.47,7528
9.62,7482
9.76,7437
9.91,7392
10.05,7348
10.2,7304
10.35,7260
10.49,7217
10.64,7174
10.78,7131
10.93,7090
11.07,7048
11.22,7007
11.36,6966
11.51,6926
11.65,6886
11.8,6847
11.95,6808
12.09,6770
12.24,6732
12.38,6694
12.53,6657
12.67,6620
12.82,6583
12.96,6547
13.11,6512
13.25,6476
13.4,6442
13.55,6407
13.69,6373
13.84,6339
13.98,6306
14.13,6273
14.27,6240
14.42,6208
14.56,6176
14.71,6144
14.85,6113
15.0,6082
