price,trade_size
7.0,7933
7.16,7883
7.31,7832
7.47,7781
7.63,7731
7.78,7680
7.94,7630
8.1,7580
8.25,7531
8.41,7481
8.57,7432
8.73,7383
8.88,7335
9.04,7287
9.2,7239
9.35,7192
9.51,7145
9.67,7098
9.82,7052
9.98,7007
10.14,6962
10.29,6917
10.45,6873
10.61,6829
10.76,6786
10.92,6743
11.08,6701
11.24,6659
11.39,6617
11.55,6576
11.71,6536
11.86,6496
12.02,6457
12.18,6418
12.33,6379
12.49,6341
12.65,6303
12.8,6266
12.96,6229
13.12,6193
13.27,6157
13.43,6122
13.59,6087
13.75,6052
13.9,6018
14.06,5984
14.22,5951
14.37,5918
14.53,5885
14.69,5853
14.84,5821
15.0,5790
