price,trade_size
7.0,11695
7.09,11652
7.17,11610
7.26,11568
7.34,11526
7.43,11484
7.52,11442
7.6,11400
7.69,11359
7.77,11317
7.86,11276
7.95,11235
8.03,11194
8.12,11153
8.2,11112
8.29,11072
8.38,11031
8.46,10991
8.55,10951
8.63,10911
8.72,10871
8.81,10831
8.89,10792
8.98,10752
9.06,10713
9.15,10674
9.24,10635
9.32,10597
9.41,10558
9.49,10520
9.58,10482
9.67,10444
9.75,10406
9.84,10368
9.92,10331
10.01,10294
10.1,10257
10.18,10220
10.27,10183
10.35,10147
10.44,10110
10.53,10074
10.61,10038
10.7,10002
10.78,9967
10.87,9931
10.96,9896
11.04,9861
11.13,9826
11.22,9792
11.3,9757
11.39,9723
11.47,9689
11.56,9655
11.65,9621
11.73,9588
11.82,9554
11.9,9521
11.99,9488
12.08,9455
12.16,9423
12.25,9390
12.33,9358
12.42,9326
12.51,9294
12.59,9262
12.68,9231
12.76,9199
12.85,9168
12.94,9137
13.02,9106
13.11,9075
13.19,9045
13.28,9014
13.37,8984
13.45,8954
13.54,8924
13.62,8895
13.71,8865
13.8,8836
13.88,8806
13.97,8777
14.05,8748
14.14,8720
14.23,8691
14.31,8663
14.4,8634
14.48,8606
14.57,8578
14.66,8551
14.74,8523
14.83,8495
14.91,8468
15.0,8441
