price,trade_size
7.0,10420
7.11,10374
7.22,10328
7.33,10282
7.44,10236
7.55,10190
7.66,10145
7.77,10100
7.88,10054
7.99,10009
8.1,9965
8.21,9920
8.32,9875
8.42,9831
8.53,9787
8.64,9743
8.75,9699
8.86,9656
8.97,9612
9.08,9569
9.19,9527
9.3,9484
9.41,9442
9.52,9399
9.63,9358
9.74,9316
9.85,9275
9.96,9233
10.07,9192
10.18,9152
10.29,9111
10.4,9071
10.51,9031
10.62,8992
10.73,8952
10.84,8913
10.95,8874
11.05,8836
11.16,8797
11.27,8759
11.38,8722
11.49,8684
11.6,8647
11.71,8610
11.82,8573
11.93,8536
12.04,8500
12.15,8464
12.26,8428
12.37,8393
12.48,8357
12.59,8322
12.7,8288
12.81,8253
12.92,8219
13.03,8185
13.14,8151
13.25,8117
13.36,8084
13.47,8051
13.58,8018
13.68,7986
13.79,7953
13.9,7921
14.01,7889
14.12,7858
14.23,7826
14.34,7795
14.45,7764
14.56,7733
14.67,7703
14.78,7672
14.89,7642
15.0,7612
