price,trade_size
7.0,8245
7.16,8196
7.33,8146
7.49,8096
7.65,8046
7.82,7996
7.98,7947
8.14,7897
8.31,7848
8.47,7799
8.63,7750
8.8,7701
8.96,7653
9.12,7605
9.29,7557
9.45,7509
9.61,7462
9.78,7415
9.94,7369
10.1,7323
10.27,7277
10.43,7232
10.59,7187
10.76,7143
10.92,7098
11.08,7055
11.24,7012
11.41,6969
11.57,6926
11.73,6884
11.9,6843
12.06,6802
12.22,6761
12.39,6721
12.55,6681
12.71,6642
12.88,6603
13.04,6564
13.2,6526
13.37,6488
13.53,6451
13.69,6414
13.86,6378
14.02,6342
14.18,6306
14.35,6271
14.51,6236
14.67,6201
14.84,6167
15.0,6133
