price,trade_size
7.0,7417
7.17,7367
7.34,7317
7.51,7267
7.68,7218
7.85,7168
8.02,7118
8.19,7069
8.36,7020
8.53,6971
8.7,6922
8.87,6874
9.04,6826
9.21,6778
9.38,6731
9.55,6684
9.72,6637
9.89,6591
10.06,6546
10.23,6501
10.4,6456
10.57,6412
10.74,6369
10.91,6326
11.09,6283
11.26,6241
11.43,6199
11.6,6158
11.77,6118
11.94,6078
12.11,6038
12.28,5999
12.45,5961
12.62,5923
12.79,5885
12.96,5848
13.13,5812
13.3,5775
13.47,5740
13.64,5705
13.81,5670
13.98,5636
14.15,5602
14.32,5568
14.49,5536
14.66,5503
14.83,5471
15.0,5439
