price,trade_size
7.0,8419
7.15,8369
7.29,8319
7.44,8268
7.58,8218
7.73,8168
7.87,8118
8.02,8069
8.16,8020
8.31,7971
8.45,7922
8.6,7873
8.75,7825
8.89,7777
9.04,7730
9.18,7683
9.33,7636
9.47,7590
9.62,7544
9.76,7498
9.91,7453
10.05,7409
10.2,7364
10.35,7320
10.49,7277
10.64,7234
10.78,7191
10.93,7149
11.07,7107
11.22,7066
11.36,7025
11.51,6985
11.65,6945
11.8,6905
11.95,6866
12.09,6827
12.24,6789
12.38,6751
12.53,6714
12.67,6677
12.82,6640
12.96,6604
13.11,6568
13.25,6532
13.4,6497
13.55,6462
13.69,6428
13.84,6394
13.98,6361
14.13,6327
14.27,6294
14.42,6262
14.56,6230
14.71,6198
14.85,6166
15.0,6135
