price,trade_size
7.0,8722
7.14,8680
7.28,8639
7.42,8597
7.56,8555
7.7,8514
7.84,8472
7.98,8430
8.12,8389
8.26,8347
8.4,8306
8.54,8265
8.68,8224
8.82,8183
8.96,8142
9.11,8101
9.25,8060
9.39,8020
9.53,7980
9.67,7940
9.81,7900
9.95,7860
10.09,7821
10.23,7782
10.37,7743
10.51,7704
10.65,7666
10.79,7627
10.93,7589
11.07,7552
11.21,7514
11.35,7477
11.49,7440
11.63,7403
11.77,7367
11.91,7331
12.05,7295
12.19,7259
12.33,7224
12.47,7189
12.61,7154
12.75,7119
12.89,7085
13.04,7051
13.18,7017
13.32,6984
13.46,6950
13.6,6917
13.74,6885
13.88,6852
14.02,6820
14.16,6788
14.3,6757
14.44,6725
14.58,6694
14.72,6663
14.86,6633
15.0,6602
