price,trade_size
7.0,8331
7.15,8270
7.29,8209
7.44,8148
7.58,8088
7.73,8029
7.87,7970
8.02,7912
8.16,7854
8.31,7797
8.45,7740
8.6,7685
8.75,7629
8.89,7575
9.04,7521
9.18,7468
9.33,7416
9.47,7364
9.62,7313
9.76,7262
9.91,7213
10.05,7164
10.2,7115
10.35,7068
10.49,7021
10.64,6974
10.78,6929
10.93,6883
11.07,6839
11.22,6795
11.36,6752
11.51,6709
11.65,6667
11.8,6626
11.95,6585
12.09,6544
12.24,6504
12.38,6465
12.53,6426
12.67,6388
12.82,6350
12.96,6313
13.11,6276
13.25,6240
13.4,6204
13.55,6169
13.69,6134
13.84,6099
13.98,6065
14.13,6032
14.27,5998
14.42,5966
14.56,5933
14.71,5901
14.85,5869
15.0,5838
