price,trade_size
7.0,8448
7.15,8397
7.29,8347
7.44,8296
7.58,8246
7.73,8196
7.87,8146
8.02,8096
8.16,8047
8.31,7997
8.45,7948
8.6,7900
8.75,7851
8.89,7804
9.04,7756
9.18,7709
9.33,7662
9.47,7615
9.62,7569
9.76,7523
9.91,7478
10.05,7433
10.2,7389
10.35,7345
10.49,7301
10.64,7258
10.78,7215
10.93,7173
11.07,7131
11.22,7090
11.36,7049
11.51,7008
11.65,6968
11.8,6928
11.95,6889
12.09,6850
12.24,6812
12.38,6774
12.53,6736
12.67,6699
12.82,6662
12.96,6626
13.11,6590
13.25,6554
13.4,6519
13.55,6484
13.69,6449
13.84,6415
13.98,6381
14.13,6348
14.27,6315
14.42,6282
14.56,6250
14.71,6218
14.85,6186
15.0,6155
