price,trade_size
7.0,8193
7.14,8147
7.28,8102
7.42,8057
7.56,8012
7.7,7967
7.84,7922
7.98,7877
8.12,7833
8.26,7788
8.4,7744
8.54,7700
8.68,7656
8.82,7613
8.96,7570
9.11,7526
9.25,7484
9.39,7441
9.53,7399
9.67,7357
9.81,7316
9.95,7275
10.09,7234
10.23,7193
10.37,7153
10.51,7113
10.65,7074
10.79,7035
10.93,6996
11.07,6957
11.21,6919
11.35,6882
11.49,6844
11.63,6807
11.77,6771
11.91,6734
12.05,6699
12.19,6663
12.33,6628
12.47,6593
12.61,6558
12.75,6524
12.89,6491
13.04,6457
13.18,6424
13.32,6391
13.46,6359
13.6,6327
13.74,6295
13.88,6263
14.02,6232
14.16,6201
14.3,6171
14.44,6141
14.58,6111
14.72,6081
14.86,6052
15.0,6023
