price,trade_size
7.0,8293
7.15,8243
7.29,8193
7.44,8143
7.58,8094
7.73,8044
7.87,7995
8.02,7946
8.16,7897
8.31,7849
8.45,7801
8.6,7753
8.75,7705
8.89,7658
9.04,7611
9.18,7564
9.33,7518
9.47,7473
9.62,7427
9.76,7382
9.91,7338
10.05,7293
10.2,7250
10.35,7206
10.49,7163
10.64,7121
10.78,7079
10.93,7037
11.07,6996
11.22,6955
11.36,6915
11.51,6875
11.65,6836
11.8,6797
11.95,6758
12.09,6720
12.24,6682
12.38,6645
12.53,6608
12.67,6571
12.82,6535
12.96,6499
13.11,6464
13.25,6429
13.4,6394
13.55,6360
13.69,6326
13.84,6293
13.98,6260
14.13,6227
14.27,6195
14.42,6163
14.56,6131
14.71,6100
14.85,6069
15.0,6038
