price,trade_size
7.0,8249
7.16,8187
7.31,8125
7.47,8064
7.63,8003
7.78,7943
7.94,7883
8.1,7823
8.25,7765
8.41,7707
8.57,7649
8.73,7592
8.88,7536
9.04,7480
9.2,7425
9.35,7371
9.51,7318
9.67,7265
9.82,7213
9.98,7161
10.14,7110
10.29,7060
10.45,7011
10.61,6962
10.76,6914
10.92,6867
11.08,6820
11.24,6774
11.39,6729
11.55,6684
11.71,6640
11.86,6596
12.02,6553
12.18,6511
12.33,6469
12.49,6428
12.65,6388
12.8,6348
12.96,6308
13.12,6269
13.27,6231
13.43,6193
13.59,6156
13.75,6119
13.9,6082
14.06,6046
14.22,6011
14.37,5976
14.53,5941
14.69,5907
14.84,5874
15.0,5840
