price,trade_size
7.0,9253
7.14,9208
7.28,9163
7.41,9118
7.55,9073
7.69,9029
7.83,8984
7.97,8939
8.1,8895
8.24,8850
8.38,8806
8.52,8762
8.66,8717
8.79,8674
8.93,8630
9.07,8586
9.21,8543
9.34,8500
9.48,8457
9.62,8414
9.76,8372
9.9,8329
10.03,8287
10.17,8246
10.31,8204
10.45,8163
10.59,8122
10.72,8081
10.86,8041
11.0,8000
11.14,7960
11.28,7921
11.41,7881
11.55,7842
11.69,7804
11.83,7765
11.97,7727
12.1,7689
12.24,7651
12.38,7614
12.52,7577
12.66,7540
12.79,7504
12.93,7467
13.07,7431
13.21,7396
13.34,7360
13.48,7325
13.62,7291
13.76,7256
13.9,7222
14.03,7188
14.17,7154
14.31,7121
14.45,7088
14.59,7055
14.72,7022
14.86,6990
15.0,6958
