price,trade_size
7.0,10507
7.11,10461
7.22,10415
7.32,10369
7.43,10323
7.54,10278
7.65,10232
7.76,10187
7.86,10142
7.97,10097
8.08,10052
8.19,10008
8.3,9963
8.41,9919
8.51,9875
8.62,9831
8.73,9788
8.84,9744
8.95,9701
9.05,9658
9.16,9615
9.27,9573
9.38,9531
9.49,9489
9.59,9447
9.7,9405
9.81,9364
9.92,9323
10.03,9282
10.14,9241
10.24,9201
10.35,9161
10.46,9121
10.57,9081
10.68,9042
10.78,9003
10.89,8964
11.0,8925
11.11,8887
11.22,8849
11.32,8811
11.43,8773
11.54,8736
11.65,8699
11.76,8662
11.86,8626
11.97,8589
12.08,8553
12.19,8518
12.3,8482
12.41,8447
12.51,8412
12.62,8377
12.73,8342
12.84,8308
12.95,8274
13.05,8240
13.16,8206
13.27,8173
13.38,8140
13.49,8107
13.59,8074
13.7,8042
13.81,8009
13.92,7977
14.03,7946
14.14,7914
14.24,7883
14.35,7852
14.46,7821
14.57,7790
14.68,7760
14.78,7729
14.89,7699
15.0,7670
