price,trade_size
7.0,10955
7.1,10910
7.2,10866
7.3,10821
7.4,10777
7.5,10733
7.6,10689
7.7,10645
7.8,10601
7.9,10558
8.0,10514
8.1,10471
8.2,10428
8.3,10385
8.4,10342
8.5,10299
8.6,10257
8.7,10215
8.8,10173
8.9,10131
9.0,10089
9.1,10048
9.2,10006
9.3,9965
9.4,9924
9.5,9884
9.6,9843
9.7,9803
9.8,9763
9.9,9723
10.0,9683
10.1,9644
10.2,9605
10.3,9566
10.4,9527
10.5,9489
10.6,9450
10.7,9412
10.8,9374
10.9,9337
11.0,9299
11.1,9262
11.2,9225
11.3,9188
11.4,9152
11.5,9116
11.6,9080
11.7,9044
11.8,9008
11.9,8973
12.0,8938
12.1,8903
12.2,8868
12.3,8833
12.4,8799
12.5,8765
12.6,8731
12.7,8698
12.8,8664
12.9,8631
13.0,8598
13.1,8565
13.2,8533
13.3,8500
13.4,8468
13.5,8436
13.6,8404
13.7,8373
13.8,8342
13.9,8310
14.0,8279
14.1,8249
14.2,8218
14.3,8188
14.4,8158
14.5,8128
14.6,8098
14.7,8068
14.8,8039
14.9,8010
15.0,7981
