price,trade_size
7.0,8072
7.16,8022
7.32,7971
7.48,7920
7.64,7870
7.8,7820
7.96,7769
8.12,7719
8.28,7670
8.44,7620
8.6,7571
8.76,7522
8.92,7473
9.08,7425
9.24,7377
9.4,7329
9.56,7282
9.72,7235
9.88,7188
10.04,7142
10.2,7097
10.36,7052
10.52,7007
10.68,6963
10.84,6919
11.0,6876
11.16,6833
11.32,6790
11.48,6748
11.64,6707
11.8,6666
11.96,6625
12.12,6585
12.28,6545
12.44,6506
12.6,6467
12.76,6429
12.92,6391
13.08,6354
13.24,6317
13.4,6280
13.56,6244
13.72,6208
13.88,6173
14.04,6138
14.2,6103
14.36,6069
14.52,6035
14.68,6002
14.84,5969
15.0,5937
