price,trade_size
7.0,8481
7.15,8430
7.29,8379
7.44,8328
7.58,8278
7.73,8228
7.87,8177
8.02,8127
8.16,8078
8.31,8028
8.45,7979
8.6,7930
8.75,7882
8.89,7834
9.04,7786
9.18,7738
9.33,7691
9.47,7645
9.62,7598
9.76,7552
9.91,7507
10.05,7462
10.2,7417
10.35,7373
10.49,7329
10.64,7286
10.78,7243
10.93,7201
11.07,7158
11.22,7117
11.36,7076
11.51,7035
11.65,6995
11.8,6955
11.95,6915
12.09,6876
12.24,6838
12.38,6799
12.53,6762
12.67,6724
12.82,6687
12.96,6651
13.11,6615
13.25,6579
13.4,6543
13.55,6508
13.69,6474
13.84,6440
13.98,6406
14.13,6372
14.27,6339
14.42,6306
14.56,6274
14.71,6242
14.85,6210
15.0,6178
