price,trade_size
7.0,8226
7.15,8165
7.31,8105
7.46,8045
7.62,7985
7.77,7926
7.92,7868
8.08,7809
8.23,7752
8.38,7695
8.54,7639
8.69,7583
8.85,7528
9.0,7473
9.15,7419
9.31,7366
9.46,7313
9.62,7262
9.77,7210
9.92,7160
10.08,7110
10.23,7061
10.38,7012
10.54,6964
10.69,6917
10.85,6870
11.0,6824
11.15,6779
11.31,6734
11.46,6690
11.62,6647
11.77,6604
11.92,6561
12.08,6520
12.23,6478
12.38,6438
12.54,6398
12.69,6358
12.85,6319
13.0,6281
13.15,6243
13.31,6205
13.46,6169
13.62,6132
13.77,6096
13.92,6061
14.08,6025
14.23,5991
14.38,5957
14.54,5923
14.69,5890
14.85,5857
15.0,5824
