price,trade_size
7.0,8232
7.15,8182
7.3,8131
7.44,8081
7.59,8031
7.74,7981
7.89,7932
8.04,7882
8.19,7833
8.33,7784
8.48,7735
8.63,7687
8.78,7639
8.93,7591
9.07,7544
9.22,7497
9.37,7450
9.52,7404
9.67,7358
9.81,7313
9.96,7268
10.11,7224
10.26,7180
10.41,7136
10.56,7093
10.7,7050
10.85,7008
11.0,6966
11.15,6925
11.3,6884
11.44,6843
11.59,6803
11.74,6763
11.89,6724
12.04,6685
12.19,6647
12.33,6609
12.48,6572
12.63,6535
12.78,6498
12.93,6462
13.07,6426
13.22,6391
13.37,6356
13.52,6321
13.67,6287
13.81,6253
13.96,6219
14.11,6186
14.26,6153
14.41,6121
14.56,6089
14.7,6057
14.85,6026
15.0,5995
