price,trade_size
7.0,7902
7.17,7852
7.35,7802
7.52,7751
7.7,7701
7.87,7651
8.04,7600
8.22,7550
8.39,7500
8.57,7450
8.74,7401
8.91,7352
9.09,7303
9.26,7254
9.43,7206
9.61,7158
9.78,7110
9.96,7063
10.13,7016
10.3,6970
10.48,6924
10.65,6878
10.83,6833
11.0,6788
11.17,6744
11.35,6700
11.52,6657
11.7,6614
11.87,6572
12.04,6530
12.22,6488
12.39,6447
12.57,6407
12.74,6367
12.91,6327
13.09,6288
13.26,6249
13.43,6211
13.61,6174
13.78,6136
13.96,6099
14.13,6063
14.3,6027
14.48,5991
14.65,5956
14.83,5921
15.0,5887
