price,trade_size
7.0,7878
7.15,7831
7.31,7784
7.46,7736
7.62,7689
7.77,7642
7.92,7595
8.08,7548
8.23,7502
8.38,7455
8.54,7409
8.69,7363
8.85,7317
9.0,7272
9.15,7226
9.31,7182
9.46,7137
9.62,7093
9.77,7049
9.92,7006
10.08,6963
10.23,6920
10.38,6878
10.54,6836
10.69,6794
10.85,6753
11.0,6713
11.15,6672
11.31,6633
11.46,6593
11.62,6554
11.77,6516
11.92,6478
12.08,6440
12.23,6402
12.38,6366
12.54,6329
12.69,6293
12.85,6257
13.0,6222
13.15,6187
13.31,6153
13.46,6118
13.62,6085
13.77,6051
13.92,6018
14.08,5986
14.23,5953
14.38,5922
14.54,5890
14.69,5859
14.85,5828
15.0,5797
