price,trade_size
7.0,7970
7.16,7920
7.32,7871
7.48,7821
7.64,7771
7.8,7721
7.96,7672
8.12,7623
8.28,7574
8.44,7525
8.6,7476
8.76,7428
8.92,7380
9.08,7332
9.24,7285
9.4,7238
9.56,7191
9.72,7145
9.88,7099
10.04,7054
10.2,7009
10.36,6964
10.52,6920
10.68,6876
10.84,6833
11.0,6790
11.16,6748
11.32,6706
11.48,6664
11.64,6623
11.8,6583
11.96,6543
12.12,6503
12.28,6464
12.44,6425
12.6,6387
12.76,6349
12.92,6312
13.08,6275
13.24,6238
13.4,6202
13.56,6167
13.72,6131
13.88,6097
14.04,6062
14.2,6028
14.36,5994
14.52,5961
14.68,5928
14.84,5896
15.0,5864
