price,trade_size
7.0,7707
7.17,7652
7.34,7597
7.51,7542
7.68,7488
7.85,7434
8.02,7380
8.19,7326
8.36,7272
8.53,7219
8.7,7167
8.87,7114
9.04,7063
9.21,7011
9.38,6961
9.55,6910
9.72,6861
9.89,6811
10.06,6763
10.23,6715
10.4,6667
10.57,6620
10.74,6574
10.91,6528
11.09,6483
11.26,6439
11.43,6395
11.6,6351
11.77,6308
11.94,6266
12.11,6224
12.28,6183
12.45,6143
12.62,6102
12.79,6063
12.96,6024
13.13,5986
13.3,5948
13.47,5910
13.64,5873
13.81,5837
13.98,5801
14.15,5765
14.32,5730
14.49,5696
14.66,5662
14.83,5628
15.0,5595
