price,trade_size
7.0,7735
7.17,7683
7.35,7630
7.52,7578
7.7,7526
7.87,7474
8.04,7422
8.22,7370
8.39,7319
8.57,7267
8.74,7216
8.91,7166
9.09,7116
9.26,7066
9.43,7016
9.61,6967
9.78,6919
9.96,6870
10.13,6823
10.3,6776
10.48,6729
10.65,6683
10.83,6637
11.0,6592
11.17,6547
11.35,6503
11.52,6460
11.7,6417
11.87,6374
12.04,6332
12.22,6291
12.39,6250
12.57,6209
12.74,6169
12.91,6130
13.09,6091
13.26,6053
13.43,6015
13.61,5977
13.78,5940
13.96,5904
14.13,5868
14.3,5832
14.48,5797
14.65,5762
14.83,5728
15.0,5694
